ITERATION,GROUPID,CASE,INDEPVAR1,INDEPVAR2
74,65,0,0,93.787499436
74,66,1,1,94.402053188
74,66,0,1,113.57878068
74,66,0,0,105.03349582
74,67,1,1,107.12092827
74,67,0,0,84.285856167
74,67,0,1,98.001604518
74,68,1,0,96.403952408
74,68,0,0,84.909325468
74,68,0,0,89.754593622
74,69,1,0,89.678703005
74,69,0,0,97.869907396
74,69,0,0,102.15851927
74,70,1,1,111.42201621
74,70,0,0,101.64612606
74,70,0,0,109.62442881
74,71,1,1,71.035400253
74,71,0,0,100.40652456
74,71,0,1,100.60881343
74,72,1,1,99.80323933
74,72,0,0,100.15531693
74,72,0,1,111.87856712
74,73,1,1,90.255594312
74,73,0,0,92.251499645
74,73,0,0,94.074303339
74,74,1,1,78.94913831
74,74,0,0,110.61204422
74,74,0,0,86.316219177
74,75,1,1,86.187175916
74,75,0,1,100.33296292
74,75,0,1,91.643554758
74,76,1,1,103.26822877
74,76,0,1,95.372455467
74,76,0,1,99.43728236
74,77,1,0,108.64640588
74,77,0,0,100.4352406
74,77,0,0,119.49809398
74,78,1,1,85.195183648
74,78,0,1,104.44364434
74,78,0,0,100.60921931
74,79,1,0,93.453216684
74,79,0,0,102.06710203
74,79,0,0,99.134516567
74,80,1,1,103.3537672
74,80,0,1,87.274413534
74,80,0,0,108.97338255
74,81,1,0,89.611080467
74,81,0,1,96.948136925
74,81,0,0,102.01271356
74,82,1,0,91.446866179
74,82,0,0,117.2899714
74,82,0,0,97.761955246
74,83,1,1,111.91426522
74,83,0,1,89.915755831
74,83,0,0,100.48998133
74,84,1,0,92.962947264
74,84,0,0,93.604494753
74,84,0,0,94.951264371
74,85,1,0,120.47899994
74,85,0,0,93.835487377
74,85,0,1,97.225285254
74,86,1,1,108.92885794
74,86,0,0,98.51130272
74,86,0,1,92.061177834
74,87,1,0,93.953353654
74,87,0,0,90.676252287
74,87,0,0,92.984916563
74,88,1,1,107.17279486
74,88,0,1,107.98899927
74,88,0,0,99.813830605
74,89,1,0,96.436269629
74,89,0,1,80.255159299
74,89,0,0,99.890703066
74,90,1,1,92.555369179
74,90,0,0,108.11305565
74,90,0,1,78.940051092
74,91,1,1,106.35482222
74,91,0,0,95.589512779
74,91,0,0,109.93546734
74,92,1,1,97.480203048
74,92,0,0,89.804388309
74,92,0,1,100.85467989
74,93,1,0,108.47317328
74,93,0,1,106.21344673
74,93,0,1,77.24840479
74,94,1,0,101.21099042
74,94,0,0,86.422034372
74,94,0,0,100.58173603
74,95,1,1,95.985009379
74,95,0,1,91.831177664
74,95,0,0,96.786699245
74,96,1,1,97.467752368
74,96,0,0,92.818340345
74,96,0,0,102.41439346
74,97,1,0,98.226564687
74,97,0,1,101.54389676
74,97,0,0,98.496935636
74,98,1,0,86.143180871
74,98,0,1,109.95839923
74,98,0,0,97.575633083
74,99,1,0,86.061032213
74,99,0,1,81.510312377
74,99,0,0,128.26348028
74,100,1,1,121.51997602
74,100,0,0,74.59198848
74,100,0,0,117.94352843
75,1,1,0,99.829323508
75,1,0,0,64.969472575
75,1,0,1,103.69928317
75,2,1,1,81.031051978
75,2,0,0,89.059087606
75,2,0,1,105.00683731
75,3,1,1,108.3488781
75,3,0,1,106.93817095
75,3,0,1,107.44500404
75,4,1,1,89.770165334
75,4,0,0,99.353274839
75,4,0,0,85.740489681
75,5,1,0,105.0432688
75,5,0,0,110.04775185
75,5,0,0,97.685166341
75,6,1,0,84.526466164
75,6,0,0,97.664248357
75,6,0,1,116.9695015
75,7,1,1,97.427784514
75,7,0,0,97.191020736
75,7,0,1,90.678242215
75,8,1,1,111.65403652
75,8,0,1,92.152920497
75,8,0,0,88.367552262
75,9,1,1,103.62081298
75,9,0,0,112.77401395
75,9,0,0,94.130611879
75,10,1,1,106.28905791
75,10,0,0,93.115970187
75,10,0,0,102.43609573
75,11,1,1,79.818481341
75,11,0,1,111.31631168
75,11,0,1,97.705691996
75,12,1,1,117.37306796
75,12,0,0,99.370711234
75,12,0,0,106.93845839
75,13,1,1,105.14589889
75,13,0,0,94.25390191
75,13,0,0,93.688882482
75,14,1,1,126.92464294
75,14,0,0,106.4490701
75,14,0,0,112.92952883
75,15,1,0,108.28404437
75,15,0,0,93.323087227
75,15,0,0,106.3226488
75,16,1,1,95.715543978
75,16,0,0,89.843728819
75,16,0,1,92.674751363
75,17,1,0,102.98035157
75,17,0,0,98.010394308
75,17,0,1,88.733804256
75,18,1,1,104.11423411
75,18,0,0,108.71612646
75,18,0,0,118.91832059
75,19,1,1,88.013714907
75,19,0,1,101.75296419
75,19,0,0,100.57300367
75,20,1,1,106.17139082
75,20,0,1,99.720454445
75,20,0,0,108.28845651
75,21,1,0,91.956994967
75,21,0,1,94.784624379
75,21,0,0,107.38295493
75,22,1,1,87.610373135
75,22,0,0,105.98459584
75,22,0,1,91.816568836
75,23,1,0,76.928155081
75,23,0,0,94.71535358
75,23,0,1,104.00155281
75,24,1,0,92.496759952
75,24,0,0,94.166306921
75,24,0,0,109.72475641
75,25,1,0,91.495460061
75,25,0,0,104.9684409
75,25,0,0,97.629427248
75,26,1,1,109.82824252
75,26,0,0,72.515401749
75,26,0,0,87.136932844
75,27,1,1,86.734677404
75,27,0,0,98.956492899
75,27,0,1,84.284890396
75,28,1,0,90.91185123
75,28,0,1,94.380965114
75,28,0,1,94.021952519
75,29,1,0,93.408453752
75,29,0,0,88.777381293
75,29,0,1,109.49890518
75,30,1,0,96.238786541
75,30,0,0,95.293307983
75,30,0,0,92.874705878
75,31,1,1,106.25195793
75,31,0,0,84.093888626
75,31,0,0,129.23000562
75,32,1,0,101.23806114
75,32,0,1,119.98156191
75,32,0,0,104.71503886
75,33,1,1,115.36925279
75,33,0,0,110.05621051
75,33,0,0,99.816932696
75,34,1,0,109.81009916
75,34,0,1,86.124274038
75,34,0,0,80.045726601
75,35,1,1,90.175875437
75,35,0,0,89.816345915
75,35,0,0,104.41249879
75,36,1,1,109.3864254
75,36,0,0,95.687705851
75,36,0,1,100.24237463
75,37,1,0,101.90024761
75,37,0,0,105.44513417
75,37,0,0,123.13400005
75,38,1,1,101.37773306
75,38,0,1,103.5892513
75,38,0,1,95.928178833
75,39,1,1,110.00614349
75,39,0,0,124.79703265
75,39,0,0,86.800222026
75,40,1,0,89.268829135
75,40,0,1,98.449374407
75,40,0,0,108.04045508
75,41,1,1,98.194139294
75,41,0,0,120.98798659
75,41,0,0,110.68573027
75,42,1,1,91.637148647
75,42,0,0,110.29419091
75,42,0,0,102.26050111
75,43,1,1,100.10666542
75,43,0,0,105.01274843
75,43,0,0,99.772699595
75,44,1,1,102.08835629
75,44,0,1,105.98043175
75,44,0,0,119.64897512
75,45,1,0,116.43864877
75,45,0,0,101.38172083
75,45,0,0,100.77364607
75,46,1,1,96.669376292
75,46,0,1,119.89468142
75,46,0,0,91.871848701
75,47,1,1,107.71454865
75,47,0,0,85.069595887
75,47,0,1,106.45775489
75,48,1,0,102.18690114
75,48,0,0,100.53291798
75,48,0,0,96.375780013
75,49,1,0,94.739187589
75,49,0,0,111.30758657
75,49,0,1,86.194538431
75,50,1,1,96.864064881
75,50,0,1,90.526704679
75,50,0,1,87.213490934
75,51,1,1,98.250316835
75,51,0,1,99.227925159
75,51,0,0,112.8991991
75,52,1,0,102.00986651
75,52,0,0,131.56530716
75,52,0,0,103.07456293
75,53,1,0,100.93187896
75,53,0,0,90.97354397
75,53,0,0,105.90531826
75,54,1,1,109.41855499
75,54,0,1,104.96608573
75,54,0,1,105.73841752
75,55,1,1,104.66410745
75,55,0,1,103.78914308
75,55,0,1,94.352986999
75,56,1,1,111.65049385
75,56,0,0,102.27978405
75,56,0,1,106.55774627
75,57,1,1,109.70634978
75,57,0,1,83.271074959
75,57,0,1,113.56746227
75,58,1,0,100.99686638
75,58,0,0,104.16761999
75,58,0,1,93.268899253
75,59,1,0,79.947209659
75,59,0,0,99.158234031
75,59,0,0,95.620010441
75,60,1,1,80.713019195
75,60,0,0,104.65840274
75,60,0,0,114.53911512
75,61,1,0,104.58004036
75,61,0,1,109.26236537
75,61,0,0,99.920925888
75,62,1,1,93.551305811
75,62,0,1,76.399278439
75,62,0,0,95.964980009
75,63,1,1,110.02479628
75,63,0,1,97.149333975
75,63,0,0,94.705133006
75,64,1,0,91.355716033
75,64,0,0,118.87863897
75,64,0,1,111.04242781
75,65,1,1,92.656791198
75,65,0,0,94.745958897
75,65,0,0,98.154626545
75,66,1,0,101.73159377
75,66,0,0,102.04014682
75,66,0,0,96.948067477
75,67,1,1,95.97623062
75,67,0,0,92.677623781
75,67,0,0,96.619787261
75,68,1,1,113.57043977
75,68,0,1,104.55390612
75,68,0,1,104.19290418
75,69,1,1,92.628004347
75,69,0,1,111.7375116
75,69,0,0,100.49767252
75,70,1,0,106.02201542
75,70,0,0,97.134438481
75,70,0,0,98.805809245
75,71,1,0,90.14932735
75,71,0,1,108.79040468
75,71,0,0,122.99837385
75,72,1,1,81.44618449
75,72,0,0,106.1592244
75,72,0,0,95.817130484
75,73,1,0,104.48749167
75,73,0,1,99.611809094
75,73,0,0,105.12137367
75,74,1,0,117.96168882
75,74,0,1,95.637263646
75,74,0,0,98.784756154
75,75,1,0,94.059816851
75,75,0,0,105.90507466
75,75,0,0,104.05741218
75,76,1,1,99.668661066
75,76,0,1,87.027810774
75,76,0,1,89.497111976
75,77,1,0,94.263927638
75,77,0,0,100.65168628
75,77,0,0,104.21184106
75,78,1,0,103.90383535
75,78,0,0,91.867615466
75,78,0,1,116.16673515
75,79,1,1,107.79837969
75,79,0,0,86.998933449
75,79,0,1,75.242067681
75,80,1,1,118.25563922
75,80,0,0,98.995393185
75,80,0,1,107.86395912
75,81,1,0,106.8853057
75,81,0,1,95.409883465
75,81,0,1,126.8470348
75,82,1,0,108.28508831
75,82,0,1,95.308732549
75,82,0,0,94.651690393
75,83,1,0,103.13142555
75,83,0,1,110.47468672
75,83,0,0,84.522548896
75,84,1,0,112.78561908
75,84,0,0,112.14502585
75,84,0,1,105.62853558
75,85,1,1,86.356322811
75,85,0,0,102.13647624
75,85,0,0,101.98103091
75,86,1,1,113.2650138
75,86,0,1,85.428265998
75,86,0,0,102.04717866
75,87,1,1,93.758946032
75,87,0,0,107.89720329
75,87,0,0,99.61660871
75,88,1,1,93.833001179
75,88,0,1,87.949734092
75,88,0,0,101.64859156
75,89,1,0,106.99026334
75,89,0,1,103.26142462
75,89,0,0,95.6161844
75,90,1,0,100.82970059
75,90,0,0,98.278402178
75,90,0,0,95.718850491
75,91,1,1,89.884727056
75,91,0,1,84.118062339
75,91,0,0,103.80871938
75,92,1,1,99.318572751
75,92,0,0,107.35200617
75,92,0,0,113.25041268
75,93,1,1,96.571325214
75,93,0,1,97.853193969
75,93,0,0,94.715266207
75,94,1,1,91.208550588
75,94,0,0,94.952868424
75,94,0,1,90.090905061
75,95,1,0,100.71738684
75,95,0,0,108.0204497
75,95,0,1,120.27350355
75,96,1,1,114.92061634
75,96,0,1,108.66783317
75,96,0,0,108.86138203
75,97,1,1,118.54783489
75,97,0,0,110.22613528
75,97,0,1,84.764007932
75,98,1,0,93.58374054
75,98,0,0,95.440203525
75,98,0,1,103.9347716
75,99,1,1,91.613999267
75,99,0,0,109.89876375
75,99,0,1,113.3935766
75,100,1,1,116.63847352
75,100,0,0,106.88899571
75,100,0,1,99.371953812
76,1,1,0,86.802796711
76,1,0,0,107.37824711
76,1,0,0,104.49568115
76,2,1,1,90.09454558
76,2,0,1,124.24714828
76,2,0,0,93.652587141
76,3,1,1,91.640439778
76,3,0,0,110.06868183
76,3,0,0,95.576015302
76,4,1,1,91.980644503
76,4,0,0,93.023343301
76,4,0,0,92.249018966
76,5,1,1,89.055490064
76,5,0,1,92.039463925
76,5,0,0,93.554280474
76,6,1,1,111.71636467
76,6,0,0,115.79560337
76,6,0,1,92.56976546
76,7,1,1,98.726309696
76,7,0,0,110.45232462
76,7,0,1,77.615153812
76,8,1,0,102.96093352
76,8,0,1,85.399179248
76,8,0,0,99.38609779
76,9,1,1,120.73856682
76,9,0,0,98.319093825
76,9,0,1,89.875592413
76,10,1,1,90.020750638
76,10,0,0,102.19317033
76,10,0,0,103.72828209
76,11,1,1,93.879102777
76,11,0,1,97.674611599
76,11,0,0,100.44742372
76,12,1,1,94.674451926
76,12,0,1,85.358404232
76,12,0,0,112.52164457
76,13,1,1,95.441520947
76,13,0,1,104.32608212
76,13,0,0,103.94470942
76,14,1,0,90.245117012
76,14,0,1,118.69850058
76,14,0,0,81.585724575
76,15,1,0,97.208831633
76,15,0,0,96.643192109
76,15,0,0,100.94965852
76,16,1,1,110.46628778
76,16,0,0,126.11966551
76,16,0,1,101.34853928
76,17,1,0,99.953968023
76,17,0,1,68.214516609
76,17,0,0,84.054827388
76,18,1,1,97.816076321
76,18,0,0,102.54409965
76,18,0,0,99.254679492
76,19,1,0,107.61811707
76,19,0,0,95.44075165
76,19,0,1,95.840819304
76,20,1,0,103.0110076
76,20,0,1,110.61119654
76,20,0,0,90.452871042
76,21,1,0,101.03652823
76,21,0,0,93.908490455
76,21,0,0,105.78306426
76,22,1,0,107.50472543
76,22,0,0,93.368566983
76,22,0,0,94.627032157
76,23,1,1,105.74014392
76,23,0,1,102.76391399
76,23,0,1,87.184400102
76,24,1,1,109.50658498
76,24,0,0,98.6087232
76,24,0,0,108.07283413
76,25,1,1,102.20524617
76,25,0,1,88.631519475
76,25,0,1,105.34845691
76,26,1,1,88.792455896
76,26,0,0,112.6734818
76,26,0,0,96.711859587
76,27,1,1,99.857284263
76,27,0,1,117.40586834
76,27,0,0,118.3428703
76,28,1,0,105.54111055
76,28,0,0,100.18105961
76,28,0,1,104.01485703
76,29,1,1,76.228455559
76,29,0,1,94.711066886
76,29,0,0,97.800006976
76,30,1,1,102.74469359
76,30,0,1,115.81767887
76,30,0,1,95.27382922
76,31,1,0,87.527225845
76,31,0,0,99.761766881
76,31,0,1,101.97045361
76,32,1,1,91.968207972
76,32,0,0,84.918180433
76,32,0,0,125.9930489
76,33,1,1,96.169358404
76,33,0,1,110.14141449
76,33,0,0,98.032749363
76,34,1,1,95.991025698
76,34,0,1,99.275323375
76,34,0,1,110.62158509
76,35,1,1,102.47187044
76,35,0,1,96.532386078
76,35,0,0,102.67698575
76,36,1,0,101.64714713
76,36,0,0,101.53210852
76,36,0,0,80.420358786
76,37,1,1,95.199962413
76,37,0,1,104.7450295
76,37,0,1,90.802309302
76,38,1,0,82.955499265
76,38,0,0,70.298301271
76,38,0,0,96.016147133
76,39,1,0,99.091823549
76,39,0,1,111.18467702
76,39,0,0,95.138595636
76,40,1,0,105.7731487
76,40,0,1,97.112341269
76,40,0,1,93.857760371
76,41,1,1,117.27315495
76,41,0,1,98.899609139
76,41,0,0,111.39361225
76,42,1,1,80.804528689
76,42,0,1,92.602991627
76,42,0,0,98.21623136
76,43,1,0,91.430740963
76,43,0,1,97.621665481
76,43,0,0,106.88895855
76,44,1,1,108.89493746
76,44,0,0,93.49080355
76,44,0,1,102.06627901
76,45,1,0,108.26812066
76,45,0,0,106.07065253
76,45,0,1,90.69120684
76,46,1,1,91.906716919
76,46,0,0,98.457391803
76,46,0,0,112.03010891
76,47,1,0,92.335226353
76,47,0,0,110.19425884
76,47,0,1,100.71443696
76,48,1,0,100.97171708
76,48,0,0,107.34555652
76,48,0,1,120.83144003
76,49,1,0,98.479858065
76,49,0,1,103.68273282
76,49,0,1,92.362878807
76,50,1,0,95.310497761
76,50,0,0,101.22812318
76,50,0,0,88.24746074
76,51,1,1,109.6713505
76,51,0,0,110.78358088
76,51,0,0,122.08798399
76,52,1,1,103.98910089
76,52,0,0,107.47971409
76,52,0,0,107.07786953
76,53,1,1,104.61288335
76,53,0,0,101.31302621
76,53,0,0,103.57552516
76,54,1,0,90.607164308
76,54,0,0,93.090519983
76,54,0,0,90.331036734
76,55,1,1,115.77931236
76,55,0,0,112.59954444
76,55,0,1,93.789463358
76,56,1,1,85.607474436
76,56,0,1,108.32926029
76,56,0,1,109.13135135
76,57,1,1,95.425398309
76,57,0,0,103.18529932
76,57,0,0,110.08686956
76,58,1,0,79.843857291
76,58,0,0,108.43434219
76,58,0,0,109.60479546
76,59,1,1,100.22052273
76,59,0,0,95.852950438
76,59,0,0,93.646687955
76,60,1,0,86.457692048
76,60,0,0,108.59468098
76,60,0,0,111.81008109
76,61,1,0,114.44262762
76,61,0,0,124.95527215
76,61,0,0,93.573879082
76,62,1,1,101.84519015
76,62,0,0,115.4584915
76,62,0,0,104.17832023
76,63,1,0,99.104247044
76,63,0,1,104.49007847
76,63,0,1,105.145203
76,64,1,0,81.880800825
76,64,0,0,80.411867749
76,64,0,1,95.210446954
76,65,1,1,109.9053579
76,65,0,1,100.96943459
76,65,0,0,98.910884171
76,66,1,1,109.01406109
76,66,0,0,109.67278635
76,66,0,1,79.513784873
76,67,1,1,113.1576098
76,67,0,0,105.25203059
76,67,0,1,92.700702214
76,68,1,0,79.89538247
76,68,0,0,104.52857932
76,68,0,0,119.28328786
76,69,1,0,99.140967918
76,69,0,0,83.252756414
76,69,0,1,105.80720052
76,70,1,1,95.085159299
76,70,0,0,116.23380062
76,70,0,0,117.84583488
76,71,1,1,95.356070402
76,71,0,1,98.461189391
76,71,0,1,89.710779865
76,72,1,1,113.28837021
76,72,0,0,105.77441251
76,72,0,1,94.192572662
76,73,1,1,77.662028919
76,73,0,1,118.32160605
76,73,0,0,114.79583147
76,74,1,0,106.42227515
76,74,0,1,96.165599017
76,74,0,0,108.38587964
76,75,1,0,80.080668675
76,75,0,0,90.051826368
76,75,0,0,78.531693546
76,76,1,1,90.288300435
76,76,0,0,89.297279088
76,76,0,1,96.641541335
76,77,1,1,88.763704596
76,77,0,1,83.12177951
76,77,0,1,108.70376591
76,78,1,1,81.429242362
76,78,0,0,83.201495282
76,78,0,0,100.71363322
76,79,1,1,85.8181903
76,79,0,0,100.77974035
76,79,0,0,106.35242979
76,80,1,1,95.121904942
76,80,0,0,99.318289214
76,80,0,1,106.30239786
76,81,1,1,106.15317165
76,81,0,0,99.758231271
76,81,0,0,85.199460164
76,82,1,0,124.26361725
76,82,0,1,96.188846179
76,82,0,0,111.66155978
76,83,1,1,84.869791244
76,83,0,1,99.238132312
76,83,0,1,89.649679275
76,84,1,1,94.472468129
76,84,0,0,96.406503411
76,84,0,0,112.20573746
76,85,1,0,110.10514631
76,85,0,0,105.357644
76,85,0,0,107.36469678
76,86,1,0,99.940537145
76,86,0,1,102.91221212
76,86,0,0,94.999502217
76,87,1,0,100.48775053
76,87,0,0,100.69476622
76,87,0,1,96.572947286
76,88,1,1,95.003877207
76,88,0,0,98.184771273
76,88,0,0,101.60575735
76,89,1,1,87.784005977
76,89,0,0,111.24310477
76,89,0,0,86.975549467
76,90,1,1,95.268631139
76,90,0,0,107.30263062
76,90,0,1,104.25582487
76,91,1,0,117.45263099
76,91,0,1,100.32077223
76,91,0,1,107.38991374
76,92,1,1,99.139778118
76,92,0,0,98.751914169
76,92,0,0,104.89389568
76,93,1,1,94.219610145
76,93,0,1,79.742295106
76,93,0,0,82.282555636
76,94,1,0,97.298174806
76,94,0,1,84.835119696
76,94,0,1,103.33751125
76,95,1,1,104.20860161
76,95,0,0,88.746078762
76,95,0,0,110.92630761
76,96,1,1,101.78463245
76,96,0,0,105.12112719
76,96,0,0,106.37310277
76,97,1,0,101.52317942
76,97,0,1,103.23078847
76,97,0,1,96.272027248
76,98,1,1,128.46450651
76,98,0,0,92.043457107
76,98,0,0,94.28978474
76,99,1,1,97.099476239
76,99,0,0,110.10484243
76,99,0,1,106.9856186
76,100,1,0,108.33095759
76,100,0,0,94.396419348
76,100,0,0,104.50153414
77,1,1,1,105.56414895
77,1,0,1,95.318698189
77,1,0,0,103.25617009
77,2,1,0,74.015186416
77,2,0,0,82.042872742
77,2,0,1,114.6642708
77,3,1,1,98.627027461
77,3,0,0,89.244468759
77,3,0,1,106.72393686
77,4,1,0,87.398187816
77,4,0,0,100.10237419
77,4,0,0,108.47296827
77,5,1,0,98.481131494
77,5,0,1,115.95397084
77,5,0,1,89.484514762
77,6,1,1,107.6333456
77,6,0,0,123.08986392
77,6,0,0,110.02707221
77,7,1,0,107.23662078
77,7,0,0,105.59988389
77,7,0,1,93.46946919
77,8,1,1,103.92862245
77,8,0,1,95.881295323
77,8,0,0,98.553648367
77,9,1,0,96.592350484
77,9,0,1,97.897226871
77,9,0,1,96.530553137
77,10,1,1,96.942840879
77,10,0,1,116.58382993
77,10,0,0,91.712546677
77,11,1,1,84.668321514
77,11,0,1,91.581643542
77,11,0,1,87.257299676
77,12,1,0,107.51410833
77,12,0,0,89.063493989
77,12,0,0,109.76839111
77,13,1,0,93.208483653
77,13,0,1,87.486149401
77,13,0,1,109.79953829
77,14,1,1,98.058349013
77,14,0,1,98.790703521
77,14,0,1,106.86817597
77,15,1,0,93.253607575
77,15,0,0,108.90795351
77,15,0,1,92.040852914
77,16,1,0,118.37977925
77,16,0,0,95.184803252
77,16,0,0,97.056970865
77,17,1,1,87.582509505
77,17,0,1,115.55621376
77,17,0,0,104.75018335
77,18,1,1,116.55920152
77,18,0,0,90.688107822
77,18,0,0,84.98437005
77,19,1,0,105.52197049
77,19,0,1,133.76644829
77,19,0,1,108.90769282
77,20,1,1,85.403763861
77,20,0,1,87.345757028
77,20,0,0,86.767600657
77,21,1,0,107.25082183
77,21,0,0,98.231059723
77,21,0,1,92.542971176
77,22,1,1,96.364451265
77,22,0,1,101.63501249
77,22,0,0,122.41118374
77,23,1,1,94.135516251
77,23,0,1,109.64567885
77,23,0,0,122.61928827
77,24,1,1,97.534882178
77,24,0,1,79.446011
77,24,0,1,101.74984386
77,25,1,1,112.02515343
77,25,0,1,94.201822936
77,25,0,0,95.709226011
77,26,1,0,103.09757976
77,26,0,1,84.417500795
77,26,0,0,92.266382578
77,27,1,1,98.929726463
77,27,0,0,106.21970011
77,27,0,1,91.486704771
77,28,1,0,84.192422871
77,28,0,0,98.106624381
77,28,0,0,104.23209857
77,29,1,0,112.67129113
77,29,0,0,75.007150178
77,29,0,0,102.46143051
77,30,1,0,92.916506043
77,30,0,1,110.79746127
77,30,0,0,109.1962714
77,31,1,1,94.686049398
77,31,0,0,102.69733382
77,31,0,0,103.71630753
77,32,1,1,102.37941526
77,32,0,1,86.985766271
77,32,0,0,83.186142823
77,33,1,0,110.87498763
77,33,0,1,100.17349144
77,33,0,0,91.595422646
77,34,1,1,99.854841521
77,34,0,0,84.457363544
77,34,0,1,96.058448051
77,35,1,1,93.983572006
77,35,0,0,87.6193031
77,35,0,0,102.63735914
77,36,1,1,105.38978913
77,36,0,1,94.46827008
77,36,0,0,96.795632843
77,37,1,0,104.65647435
77,37,0,1,83.534598167
77,37,0,1,99.690650386
77,38,1,0,99.339835317
77,38,0,1,95.380351456
77,38,0,1,93.80108129
77,39,1,0,102.48188959
77,39,0,1,101.28088494
77,39,0,0,90.161158758
77,40,1,1,91.520470782
77,40,0,1,101.78991583
77,40,0,1,92.793523313
77,41,1,1,94.781444487
77,41,0,0,109.46315025
77,41,0,0,89.415271437
77,42,1,0,114.61655797
77,42,0,0,91.650460294
77,42,0,1,95.102699895
77,43,1,1,100.89836847
77,43,0,1,106.76598313
77,43,0,0,96.915919553
77,44,1,1,102.22241684
77,44,0,1,102.14946664
77,44,0,0,116.68137013
77,45,1,0,111.80720019
77,45,0,1,100.11004282
77,45,0,0,95.000270961
77,46,1,1,96.588782399
77,46,0,1,111.65817746
77,46,0,1,101.12246224
77,47,1,1,97.655344826
77,47,0,0,111.94539747
77,47,0,0,99.685953878
77,48,1,1,114.57026892
77,48,0,1,99.613272777
77,48,0,1,116.81763627
77,49,1,0,108.19364165
77,49,0,0,101.30807083
77,49,0,0,88.538968184
77,50,1,1,95.302386736
77,50,0,1,110.41678308
77,50,0,0,104.99944086
77,51,1,0,101.93584181
77,51,0,1,94.799739738
77,51,0,0,102.65129374
77,52,1,1,98.097486825
77,52,0,0,108.90639049
77,52,0,0,110.04736607
77,53,1,1,89.517379938
77,53,0,0,121.76370445
77,53,0,0,97.097603569
77,54,1,1,106.08349361
77,54,0,0,103.34724424
77,54,0,1,96.576576513
77,55,1,1,99.686374436
77,55,0,1,103.52501244
77,55,0,0,117.71849171
77,56,1,1,105.3376294
77,56,0,0,103.24683174
77,56,0,0,91.836293784
77,57,1,1,96.576277779
77,57,0,0,95.328367064
77,57,0,1,80.123971891
77,58,1,1,95.941287209
77,58,0,1,96.580890828
77,58,0,1,82.445372713
77,59,1,1,106.04473686
77,59,0,0,95.150706969
77,59,0,0,100.9629603
77,60,1,1,105.75137577
77,60,0,0,104.99207523
77,60,0,0,100.27328887
77,61,1,0,79.618644497
77,61,0,0,84.913332361
77,61,0,1,110.42586992
77,62,1,0,109.99971994
77,62,0,1,113.55943602
77,62,0,0,86.834871562
77,63,1,1,121.16009205
77,63,0,0,89.142575249
77,63,0,1,114.75994641
77,64,1,0,100.00444209
77,64,0,1,106.14780656
77,64,0,0,89.089559363
77,65,1,0,98.706751896
77,65,0,1,113.39087353
77,65,0,1,88.932575955
77,66,1,1,90.656675989
77,66,0,1,90.731668214
77,66,0,0,107.17247314
77,67,1,0,88.701685064
77,67,0,0,93.079897775
77,67,0,0,104.58994159
77,68,1,1,110.27605266
77,68,0,0,97.066068154
77,68,0,1,119.14620371
77,69,1,1,101.70683749
77,69,0,0,106.32475497
77,69,0,0,103.13537428
77,70,1,0,97.556900305
77,70,0,0,112.34534013
77,70,0,0,110.99459956
77,71,1,1,101.23492285
77,71,0,0,104.99963204
77,71,0,1,89.270555264
77,72,1,1,95.742929251
77,72,0,0,108.86444461
77,72,0,0,106.93553182
77,73,1,0,90.920685384
77,73,0,1,93.704605884
77,73,0,0,98.377939203
77,74,1,1,101.89184121
77,74,0,0,90.984344976
77,74,0,0,96.390153545
77,75,1,0,74.743566775
77,75,0,1,110.86604874
77,75,0,0,97.494469051
77,76,1,1,99.880257125
77,76,0,1,97.87960864
77,76,0,1,96.671140211
77,77,1,1,77.239209351
77,77,0,1,99.872764162
77,77,0,0,86.387020415
77,78,1,1,100.31940549
77,78,0,1,116.38291631
77,78,0,0,115.2496156
77,79,1,1,108.94548089
77,79,0,0,75.0555753
77,79,0,0,100.46730906
77,80,1,1,123.2911921
77,80,0,0,83.234385501
77,80,0,0,109.70827228
77,81,1,1,89.084055025
77,81,0,1,110.95144671
77,81,0,1,103.08412049
77,82,1,1,102.39324376
77,82,0,1,101.73254955
77,82,0,0,122.50963325
77,83,1,0,97.920684668
77,83,0,0,106.04885983
77,83,0,0,100.4496664
77,84,1,1,106.80336759
77,84,0,0,88.151138785
77,84,0,0,93.498022989
77,85,1,1,100.79442575
77,85,0,1,88.461487837
77,85,0,0,95.017957045
77,86,1,1,116.12932099
77,86,0,0,102.15440968
77,86,0,0,100.23071189
77,87,1,0,98.672696206
77,87,0,1,104.59252643
77,87,0,1,92.09470522
77,88,1,0,91.208156616
77,88,0,1,94.493479371
77,88,0,0,105.17632118
77,89,1,0,80.395032048
77,89,0,0,89.747409131
77,89,0,0,105.71174944
77,90,1,1,98.076534648
77,90,0,0,95.974568508
77,90,0,0,101.78186851
77,91,1,0,95.469536748
77,91,0,1,95.86236088
77,91,0,0,94.157435993
77,92,1,1,93.461600667
77,92,0,0,110.78862686
77,92,0,1,86.808443917
77,93,1,0,108.7881719
77,93,0,0,108.0084359
77,93,0,1,110.504649
77,94,1,1,98.955699204
77,94,0,1,105.59563599
77,94,0,1,101.36480102
77,95,1,0,91.524146653
77,95,0,0,95.123423392
77,95,0,0,116.20849834
77,96,1,1,90.31428881
77,96,0,1,105.57778814
77,96,0,0,99.62477451
77,97,1,1,111.68824485
77,97,0,0,93.055690955
77,97,0,0,123.92562983
